timestep Temp E_pair E_mol TotEng Press
4205000 299.93452 -2081.944 1235.2773 1835.4768 8.0219309
4210000 304.76974 -2065.3216 1288.8312 1948.8918 15.045095
4215000 292.28373 -2062.5367 1295.4944 1846.6845 -2.8671214
4220000 298.5482 -2050.5591 1224.4415 1843.6289 14.971884
4225000 304.96086 -2043.8254 1244.2883 1927.5541 2.5541128
4230000 304.07076 -2047.546 1263.1717 1934.7572 -13.441349
4235000 292.40281 -2085.3544 1234.6594 1764.0967 -4.8308838
4240000 303.78396 -2098.0579 1211.6469 1830.1558 -8.1483097
4245000 303.54506 -2110.1294 1240.052 1844.3531 5.1470624
4250000 297.96199 -2093.3368 1263.4995 1834.667 8.1422942
4255000 305.46525 -2075.0228 1194.2598 1850.8386 1.6748527
4260000 304.78854 -2124.3739 1294.9469 1896.1232 -14.070079
4265000 294.01439 -2117.8375 1232.2766 1743.6423 33.114326
4270000 298.71006 -2125.7346 1274.9605 1820.4198 11.205726
4275000 306.24475 -2102.4872 1211.6095 1847.6946 8.3497226
4280000 299.17932 -2099.3016 1281.8945 1857.9831 -4.2461289
4285000 298.96673 -2100.7447 1280.6831 1853.4275 0.38083057
4290000 291.64188 -2119.6948 1273.8718 1762.1641 -0.41153648
4295000 294.96151 -2066.9951 1290.2987 1860.9763 6.9637182
4300000 294.73075 -2116.8788 1247.8202 1766.5505 11.406431
4305000 300.11498 -2111.2687 1230.7967 1803.2853 4.1349527
4310000 297.38707 -2085.1675 1268.9536 1843.1492 -1.9193381
4315000 296.80944 -2106.5525 1259.201 1806.8462 -11.193665
4320000 298.2956 -2083.8438 1254.6156 1838.2594 12.853148
4325000 294.8789 -2104.6607 1259.0416 1791.3148 18.462168
4330000 300.36476 -2100.6528 1279.6075 1864.9456 5.9972966
4335000 298.46661 -2069.6227 1307.7858 1907.1798 24.45815
4340000 306.51535 -2074.0398 1218.2301 1885.1825 4.7643808
4345000 302.31822 -2087.3207 1228.8603 1844.9992 -5.1136538
4350000 300.33109 -2067.0506 1221.9575 1840.5967 5.9335493
4355000 297.27143 -2064.0264 1213.7023 1808.0049 14.757271
4360000 293.87251 -2070.2624 1228.2322 1785.9043 13.737316
4365000 299.10532 -2079.0682 1252.2271 1847.8873 18.888043
4370000 304.27811 -2066.9748 1271.1142 1925.1252 -11.690615
4375000 305.21779 -2062.5394 1226.9795 1893.8289 -2.5150512
4380000 296.6205 -2069.2851 1242.7105 1825.9335 6.7876213
4385000 299.38779 -2072.657 1278.9549 1883.5523 15.775941
4390000 296.40893 -2058.954 1204.9849 1796.647 2.4634772
4395000 308.77667 -2051.1639 1273.4647 1983.5146 23.102326
4400000 303.15054 -2081.0673 1250.7998 1880.635 -0.56726121
4405000 303.38117 -2052.714 1225.8681 1886.1191 27.862384
4410000 296.08889 -2049.7251 1224.2883 1822.3174 3.14504
4415000 291.57375 -2105.6584 1244.912 1746.6314 24.738746
4420000 307.69259 -2120.9654 1241.6511 1872.2053 -22.164812
4425000 304.18736 -2113.0874 1266.7706 1873.8573 -14.511869
4430000 303.67535 -2112.5439 1247.8155 1850.8672 9.608274
4435000 295.51926 -2097.3475 1236.5892 1781.9021 -4.9098764
4440000 301.13595 -2102.9935 1233.9484 1823.8421 -3.411777
4445000 297.58342 -2133.0136 1274.2379 1802.3431 -2.2381256
4450000 296.21115 -2105.4546 1268.0214 1811.4143 3.9844787
4455000 293.47799 -2106.3191 1248.6612 1766.7485 25.20771
4460000 303.70732 -2128.3683 1288.3291 1875.8423 -15.387076
4465000 310.55901 -2095.1202 1258.9055 1940.9375 21.741362
4470000 301.26763 -2078.5685 1236.2164 1851.7127 17.420692
4475000 305.9816 -2105.9445 1258.2872 1888.5618 -14.313349
4480000 303.77716 -2073.3271 1240.6536 1883.8325 -4.3456613
4485000 300.53356 -2087.292 1261.4589 1861.6674 -0.3278006
4490000 292.00906 -2085.4435 1247.667 1773.4942 7.9187566
4495000 299.97751 -2064.1263 1244.7268 1863.1284 13.991975
4500000 294.27907 -2093.8862 1238.5946 1776.2784 8.0281706
4505000 301.26248 -2084.8731 1254.019 1863.1646 8.648747
4510000 306.85071 -2074.1296 1238.5972 1908.4587 -0.92456412
4515000 295.63562 -2069.2025 1265.1157 1839.6141 12.80948
4520000 298.39474 -2091.2266 1251.0496 1828.1971 7.4647469
4525000 306.30633 -2095.9719 1224.1214 1867.2725 13.020479
4530000 304.91548 -2081.6743 1186.9332 1831.9443 10.547286
4535000 299.92305 -2085.1383 1271.4285 1868.3311 14.970212
4540000 300.31094 -2079.2629 1269.6215 1875.8683 22.676223
4545000 303.83887 -2086.8201 1274.3055 1904.5433 34.229816
4550000 306.78354 -2059.1067 1239.297 1923.5807 -5.4154436
4555000 296.5879 -2049.7088 1242.9087 1845.4165 -9.6124361
4560000 289.25958 -2059.8273 1244.2395 1771.0957 -25.200271
4565000 307.96486 -2069.5317 1240.3074 1924.7299 30.407481
4570000 302.53422 -2054.3113 1240.9153 1891.9952 31.909345
4575000 298.20263 -2036.8486 1273.329 1903.1365 9.2431166
4580000 300.0765 -2050.9181 1240.9639 1873.4589 -4.2139967
4585000 299.71033 -2044.3048 1229.3809 1865.2148 16.121812
4590000 300.31904 -2030.9295 1231.1817 1885.8343 38.467594
4595000 299.46156 -2030.5377 1226.0712 1873.4477 7.0749818
4600000 295.24517 -2032.4764 1290.6869 1898.4199 6.5839115
4605000 302.39484 -2019.2848 1263.7721 1948.632 -0.84719397
4610000 285.60848 -2033.0438 1298.9559 1819.946 -5.0856534
4615000 296.07339 -2032.3731 1238.49 1853.7325 -4.9560196
4620000 299.82805 -2021.6591 1247.6433 1907.1756 0.86815568
4625000 300.71931 -2039.1138 1264.6619 1914.7095 -1.666156
4630000 295.97383 -2016.7961 1244.324 1874.2532 -4.7854003
4635000 299.69819 -2027.0217 1223.688 1876.6965 6.3006935
4640000 303.79299 -2007.8416 1284.1135 1992.9195 3.7819946
4645000 299.46326 -2030.0014 1238.19 1886.1179 33.746271
4650000 308.81412 -2000.7868 1223.1953 1983.9572 -5.4818478
4655000 305.05985 -2035.1559 1228.1025 1920.9231 6.0539626
4660000 306.28043 -2017.6205 1257.8126 1979.0834 10.565198
4665000 293.9397 -2054.6548 1270.3597 1844.2402 -3.6949794
4670000 299.36456 -2060.6259 1223.873 1840.2937 21.74551
4675000 302.45992 -2090.6973 1230.3114 1844.3408 3.5817701
4680000 302.82883 -2055.3428 1243.869 1896.5518 31.694129
4685000 301.26263 -2061.1257 1270.0282 1902.9225 19.567988
4690000 297.46801 -2045.98 1245.3021 1859.409 16.444882
4695000 296.97063 -2048.3643 1230.7716 1838.0463 -2.2687714
4700000 301.87155 -2075.5195 1220.3634 1844.3091 -23.812483
4705000 299.06878 -2073.0902 1222.6518 1823.9632 3.0910371
4710000 295.72891 -2040.9053 1287.9231 1891.5529 12.206256
4715000 305.15787 -2063.9081 1225.3196 1890.2644 5.2520195
4720000 304.27385 -2070.8065 1192.4505 1842.5917 26.72587
4725000 300.50912 -2050.3977 1247.6754 1884.5595 24.160586
4730000 298.8945 -2055.6703 1313.4451 1930.6179 26.955582
4735000 294.74656 -2093.4211 1189.461 1731.7904 -3.6827533
4740000 305.93977 -2065.2309 1230.991 1901.6051 0.85895505
4745000 309.37233 -2065.9005 1268.9671 1969.607 34.124159
4750000 300.29165 -2058.3409 1245.8351 1872.8313 8.3661931
4755000 288.83713 -2071.3747 1232.0297 1743.5608 -5.6221813
4760000 297.99134 -2082.5285 1180.2684 1762.5067 6.455593
4765000 298.15622 -2078.701 1248.491 1836.0312 -7.3644397
4770000 303.82203 -2106.9153 1266.5062 1876.4982 -5.6513496
4775000 302.69778 -2099.2902 1220.3118 1827.8754 24.688199
4780000 304.88868 -2112.98 1257.3221 1870.7878 -13.671846
4785000 299.56853 -2103.5136 1267.7317 1843.0889 -2.0651692
4790000 300.05835 -2099.9029 1211.5513 1794.8992 19.850591
4795000 300.42899 -2102.2961 1281.1435 1865.4126 12.718373
4800000 298.66729 -2086.9989 1200.6568 1784.4692 32.865527
4805000 305.63334 -2091.761 1237.4698 1878.8136 17.407228
4810000 292.13189 -2099.6948 1222.0326 1734.7068 11.007102
4815000 295.98246 -2090.8931 1198.1414 1754.0507 -6.5770798
4820000 298.31428 -2096.0965 1239.1678 1810.7259 -4.0986166
4825000 299.23931 -2092.7174 1244.2072 1827.4164 24.991435
4830000 300.04635 -2078.0578 1211.8045 1816.8902 9.3877441
4835000 297.47009 -2099.1716 1274.9668 1835.9007 -6.888983
4840000 297.22545 -2096.0865 1252.2249 1814.0562 -4.6762512
4845000 304.2015 -2083.7877 1302.8332 1939.3462 -24.73982
4850000 290.78407 -2089.0327 1222.9293 1734.2128 15.137226
4855000 299.90748 -2076.7259 1284.6922 1889.868 -8.3403425
4860000 301.5215 -2051.4837 1257.4931 1902.3443 7.1982057
4865000 302.48697 -2045.5482 1253.4305 1912.8509 19.18276
4870000 306.71239 -2056.6492 1229.2444 1915.3493 14.132015
4875000 300.63371 -2055.4458 1244.9798 1877.93 -19.322127
4880000 295.94873 -2046.5799 1254.4191 1854.34 5.3688062
4885000 301.49077 -2075.9375 1249.6997 1869.8223 -1.1347586
4890000 300.65793 -2039.9081 1260.7553 1909.4598 15.212635
4895000 307.06085 -2055.3158 1263.1389 1953.6933 4.5990941
4900000 292.26571 -2054.9347 1254.3807 1813.0117 9.3458415
4905000 303.67379 -2055.0771 1275.6099 1936.1144 -2.9318238
4910000 298.8473 -2037.6412 1239.6764 1874.4563 21.074827
4915000 295.3975 -2031.7355 1275.7461 1885.5821 27.118664
4920000 302.27521 -2034.3907 1298.01 1966.6942 1.788768
4925000 303.79269 -2016.4055 1293.2348 1993.4742 16.533826
4930000 300.58482 -2002.4915 1224.2478 1909.7151 4.2265854
4935000 303.13455 -2001.9598 1243.2717 1952.0715 -9.3648911
4940000 301.95707 -2002.6944 1259.2383 1956.7738 -0.39999438
4945000 301.85638 -1996.0095 1235.5035 1938.8236 -4.4181551
4950000 302.0681 -2003.2115 1327.3168 2025.3282 11.924183
4955000 301.19724 -2013.0318 1248.0122 1928.4157 27.621338
4960000 307.55293 -1997.323 1263.7667 2016.7143 -17.821792
4965000 297.79605 -1986.0173 1214.0847 1891.0879 -2.7110785
4970000 304.01835 -1969.2658 1272.3715 2021.7686 4.1053963
4975000 301.25359 -1975.9017 1255.6597 1973.6971 12.032059
4980000 295.50087 -1989.8721 1235.8155 1888.4393 10.783847
4985000 299.51107 -1991.5872 1290.4356 1977.2052 -1.2615351
4990000 303.14315 -2006.6245 1303.2956 2007.5076 -2.4231984
4995000 305.66227 -1997.9248 1211.096 1946.5346 -13.819782
5000000 298.88666 -2003.5043 1220.9823 1890.2511 0.42620839
5005000 298.74434 -2022.316 1225.9574 1875.1418 34.26238
5010000 304.65649 -2012.7449 1295.0883 2006.7127 20.533093
